     ,activation_hidden ,val_MEE_mean_rank ,alpha ,batch_size ,epochs ,hidden_layer_sizes ,lambd  ,learning_rate ,learning_rate_init ,nesterov
 601 ,logistic          ,              353 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
 602 ,logistic          ,              990 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
 603 ,logistic          ,               40 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
 604 ,logistic          ,              746 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
 605 ,logistic          ,              372 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
 606 ,logistic          ,              949 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
 607 ,logistic          ,               76 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
 608 ,logistic          ,              907 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
 609 ,logistic          ,              221 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
 610 ,logistic          ,             1130 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
 611 ,logistic          ,                3 ,  0.5 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
 612 ,logistic          ,             1247 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,True
 613 ,logistic          ,              336 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,True
 614 ,logistic          ,             1315 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,True
 615 ,logistic          ,              441 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,True
 616 ,logistic          ,             1270 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,True
 617 ,logistic          ,              339 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,True
 618 ,logistic          ,             1318 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,True
 619 ,logistic          ,              511 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,True
 620 ,logistic          ,             1307 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,True
 621 ,logistic          ,              502 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,True
 622 ,logistic          ,             1378 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,True
 623 ,logistic          ,              581 ,  0.5 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,True
 624 ,logistic          ,             1192 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,True
 625 ,logistic          ,              794 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,True
 626 ,logistic          ,             1266 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
 627 ,logistic          ,              698 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
 628 ,logistic          ,             1188 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
 629 ,logistic          ,              951 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
 630 ,logistic          ,             1282 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
 631 ,logistic          ,              938 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
 632 ,logistic          ,             1271 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
 633 ,logistic          ,             1178 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
 634 ,logistic          ,             1338 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
 635 ,logistic          ,              894 ,  0.5 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
 636 ,logistic          ,             1319 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
 637 ,logistic          ,              478 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
 638 ,logistic          ,             1366 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
 639 ,logistic          ,              544 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
 640 ,logistic          ,             1308 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
 641 ,logistic          ,              641 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
 642 ,logistic          ,             1361 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
 643 ,logistic          ,              410 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
 644 ,logistic          ,             1360 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
 645 ,logistic          ,              664 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
 646 ,logistic          ,             1381 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
 647 ,logistic          ,              666 ,  0.5 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
 648 ,logistic          ,              541 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,True
 649 ,logistic          ,              866 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,True
 650 ,logistic          ,              647 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,True
 651 ,logistic          ,              301 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,True
 652 ,logistic          ,              530 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,True
 653 ,logistic          ,             1156 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,True
 654 ,logistic          ,              712 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,True
 655 ,logistic          ,              331 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,True
 656 ,logistic          ,              605 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,True
 657 ,logistic          ,              381 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,True
 658 ,logistic          ,              784 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,True
 659 ,logistic          ,              188 ,  0.8 ,      64   ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,True
 660 ,logistic          ,              476 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,True
 661 ,logistic          ,             1234 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,True
 662 ,logistic          ,              553 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
 663 ,logistic          ,             1004 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
 664 ,logistic          ,              446 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
 665 ,logistic          ,              883 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
 666 ,logistic          ,              563 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
 667 ,logistic          ,             1135 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
 668 ,logistic          ,              620 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
 669 ,logistic          ,             1039 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
 670 ,logistic          ,              723 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
 671 ,logistic          ,             1021 ,  0.8 ,      64   ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
 672 ,logistic          ,              442 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
 673 ,logistic          ,             1172 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
 674 ,logistic          ,              659 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
 675 ,logistic          ,             1171 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
 676 ,logistic          ,              433 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
 677 ,logistic          ,              996 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
 678 ,logistic          ,              624 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
 679 ,logistic          ,              320 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
 680 ,logistic          ,              588 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
 681 ,logistic          ,              971 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
 682 ,logistic          ,              845 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
 683 ,logistic          ,             1158 ,  0.8 ,      64   ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
 684 ,logistic          ,             1118 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,True
 685 ,logistic          ,             1137 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.1    ,True
 686 ,logistic          ,             1222 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.001  ,True
 687 ,logistic          ,              774 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,1e-05  ,linear_decay  ,            0.1    ,True
 688 ,logistic          ,             1115 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.001  ,True
 689 ,logistic          ,             1227 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.1    ,True
 690 ,logistic          ,             1232 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.001  ,True
 691 ,logistic          ,              685 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.0001 ,linear_decay  ,            0.1    ,True
 692 ,logistic          ,             1173 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.001  ,True
 693 ,logistic          ,              885 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,fixed         ,            0.1    ,True
 694 ,logistic          ,             1287 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.001  ,True
 695 ,logistic          ,              602 ,  0.8 ,       1.0 ,   200 ,"[30, 30]"         ,0.001  ,linear_decay  ,            0.1    ,True
 696 ,logistic          ,             1013 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.001  ,True
 697 ,logistic          ,             1182 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,fixed         ,            0.1    ,True
 698 ,logistic          ,             1120 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.001  ,True
 699 ,logistic          ,             1075 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,1e-05  ,linear_decay  ,            0.1    ,True
 700 ,logistic          ,             1027 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.001  ,True
 701 ,logistic          ,             1257 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,fixed         ,            0.1    ,True
 702 ,logistic          ,             1150 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.001  ,True
 703 ,logistic          ,             1080 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.0001 ,linear_decay  ,            0.1    ,True
 704 ,logistic          ,             1125 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.001  ,True
 705 ,logistic          ,             1069 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,fixed         ,            0.1    ,True
 706 ,logistic          ,             1226 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.001  ,True
 707 ,logistic          ,             1313 ,  0.8 ,       1.0 ,   200 ,"[60, 60]"         ,0.001  ,linear_decay  ,            0.1    ,True
 708 ,logistic          ,             1198 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.001  ,True
 709 ,logistic          ,             1183 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,fixed         ,            0.1    ,True
 710 ,logistic          ,             1290 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.001  ,True
 711 ,logistic          ,              818 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,1e-05  ,linear_decay  ,            0.1    ,True
 712 ,logistic          ,             1189 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.001  ,True
 713 ,logistic          ,             1278 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,fixed         ,            0.1    ,True
 714 ,logistic          ,             1274 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.001  ,True
 715 ,logistic          ,             1235 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.0001 ,linear_decay  ,            0.1    ,True
 716 ,logistic          ,             1263 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.001  ,True
 717 ,logistic          ,             1258 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,fixed         ,            0.1    ,True
 718 ,logistic          ,             1348 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.001  ,True
 719 ,logistic          ,             1223 ,  0.8 ,       1.0 ,   200 ,"[30, 30, 30]"     ,0.001  ,linear_decay  ,            0.1    ,True
 720 ,tanh              ,              193 ,  0.0 ,       1   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0001 ,False
 721 ,tanh              ,              172 ,  0.0 ,       1   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.0005 ,False
 722 ,tanh              ,              260 ,  0.0 ,       1   ,   200 ,"[30, 30]"         ,1e-05  ,fixed         ,            0.001  ,False
 723 ,tanh              ,              168 ,  0.0 ,       1   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0001 ,False
 724 ,tanh              ,              112 ,  0.0 ,       1   ,   200 ,"[30, 30]"         ,0.0001 ,fixed         ,            0.0005 ,False
